cluster_id,jdfn_member_count,wjq_members_dropped,deduped_duty_count,distinct_normalized_titles,modal_group_fraction,core_skill_count,security_qual_count,members_with_context,summary_in_range_available,chosen_summary_words,education_bar_spread,experience_bar_spread,flags
3b5425ee-ec84-504f-be8c-6d76e6d68d58,2,0,12,1,1.0000,0,0,0,False,183,,,no_core_skills|sections_not_merged
3b5dfb48-4886-5640-9985-874b7611a71e,3,0,1,2,0.6667,29,0,0,True,106,0,0,sections_not_merged
3bb53893-ddb0-5d58-82e2-f5c488c0f493,2,0,12,1,1.0000,0,0,0,True,136,,,no_core_skills|sections_not_merged
3bcaec72-cba4-5bd6-bb00-13152deda670,2,0,3,1,1.0000,24,0,0,False,182,0,0,sections_not_merged
3c2ef239-16cb-51e1-9ba1-cf94f28ca47e,3,0,7,1,1.0000,0,0,0,False,187,,,no_core_skills|sections_not_merged
3c3474ba-a544-5423-ba4a-14665415f175,2,0,12,1,1.0000,0,0,0,False,220,,,no_core_skills|sections_not_merged
3cb302fb-9bad-5289-88a0-fb2f27436e22,3,0,1,1,1.0000,23,0,0,True,104,0,0,sections_not_merged
3cf28398-b5bf-5637-8af2-94da2cd3e3d5,2,0,3,1,1.0000,0,0,0,True,127,,,no_core_skills|sections_not_merged
3d22b998-d6b4-5773-899c-64d88c3e0d67,2,0,4,2,0.5000,36,0,0,False,60,,0,sections_not_merged
3d2fbec9-a797-5665-9d5f-49ced9f08686,2,0,1,2,0.5000,0,0,0,False,172,,,no_core_skills|sections_not_merged
3d3802f8-b66f-5b2a-a202-03a9add1fb44,7,0,8,3,0.5714,26,0,0,True,131,2,0,sections_not_merged
3daebf5c-62a5-524c-be1f-a59fe7d9f586,2,0,1,1,1.0000,25,0,0,False,87,,0,sections_not_merged
3db19bf1-9dfa-562b-a37e-43ec36ba4b19,2,0,12,1,1.0000,0,0,0,False,177,,,no_core_skills|sections_not_merged
3dde394c-182b-5b91-8bf7-6944dd753cf9,3,0,1,1,1.0000,26,0,0,True,109,0,0,sections_not_merged
3df26449-debc-575c-b11b-4272509de99e,2,0,4,1,1.0000,0,0,0,True,103,,,no_core_skills|sections_not_merged
3e08d69b-8686-52ac-9f71-9047cc08d856,2,0,6,1,1.0000,0,0,0,True,122,,,no_core_skills|sections_not_merged
3e0a3c17-969f-5dd9-9ce3-77470b8c463f,3,0,1,1,1.0000,18,0,0,True,116,0,0,sections_not_merged
3e0b9f77-d1e1-55ee-afd5-13da7003ff1c,7,0,12,3,0.4286,28,0,0,True,141,0,4,sections_not_merged
3e5f29a1-3412-524c-9935-66a1899cf6f3,2,0,1,1,1.0000,26,0,0,False,170,0,0,sections_not_merged
3e76b640-12af-528c-a2ac-9a2f47038ac0,5,0,1,1,1.0000,23,0,0,True,136,0,0,sections_not_merged
3ee73697-91f2-5481-b080-3d5dc024cf62,3,0,3,1,1.0000,29,0,0,False,164,0,0,sections_not_merged
3ef2279b-a1b2-54c9-9a7c-21b3eba32ad6,3,0,4,1,1.0000,23,0,0,False,63,0,0,sections_not_merged
3f1a7854-e4d8-5198-bc77-5d1a0fcdd3d6,2,0,7,1,1.0000,0,0,0,False,162,,,no_core_skills|sections_not_merged
3f9f04ce-0241-557b-8009-2b12bd94b11b,2,0,10,1,1.0000,21,0,0,True,102,0,0,sections_not_merged
3fa67bf2-0cd4-52e1-9b7d-fbaeda4b16c8,3,0,1,1,1.0000,22,0,0,False,207,0,0,sections_not_merged
3fa77b67-b8aa-5e4c-9c96-90a86304ca8e,9,0,16,2,0.7778,20,0,0,True,106,1,0,duties_over_max|sections_not_merged
3fa87108-94d0-5b43-9539-c02262fa7274,3,0,8,1,1.0000,0,0,0,False,183,,,no_core_skills|sections_not_merged
3fadcb3a-c77a-50c6-9181-c50c84a6f630,5,0,7,2,0.6000,23,0,0,False,177,0,0,sections_not_merged
3fbb9f41-b232-5fd9-822d-f60d67f698a6,3,0,7,1,1.0000,0,0,0,True,142,,,no_core_skills|sections_not_merged
3fe42af3-9ba5-542a-846d-2678cdff8cdb,7,0,8,3,0.5714,22,0,0,False,39,,,sections_not_merged
403baf47-4f72-5da5-97c2-4d4a6495af25,5,0,11,1,1.0000,0,0,0,False,74,,,no_core_skills|sections_not_merged
406ff9a9-3004-5b6b-9fce-7b80e9a053f2,4,0,5,1,1.0000,29,0,0,True,100,0,0,sections_not_merged
40ac98e8-89f8-5b40-b572-4fa1811ef2b2,2,0,10,1,1.0000,25,0,0,False,165,0,0,sections_not_merged
40cf6cf4-8b7d-5d75-b396-ef82f0b48837,2,0,0,1,1.0000,23,0,0,False,513,0,0,sections_not_merged
40d1abe3-91c2-5cd3-8ecd-0eceafba75e5,2,0,2,1,1.0000,27,0,0,True,143,0,0,sections_not_merged
40ff02b2-dc2a-51e8-94b6-3dfe0d262339,2,0,4,1,1.0000,18,0,0,False,81,0,0,sections_not_merged
414bd5ef-84f3-5220-a63d-9566bfe9e646,4,0,7,2,0.5000,29,0,0,True,111,0,0,sections_not_merged
4161bcd0-f8f3-55a7-a8a4-d39191a4e589,2,0,12,1,1.0000,0,0,0,False,42,,,no_core_skills|sections_not_merged
41b3c74a-be52-50b1-a7cf-ac70b99dd452,5,0,0,1,1.0000,33,0,0,False,,0,,sections_not_merged
41b47190-4caf-55de-afc5-4fd3288fee35,16,0,1,2,0.7500,0,0,0,False,164,,,no_core_skills|sections_not_merged
41cfdfff-261e-543b-8c80-9b8d1a12efa9,6,0,2,2,0.8333,20,0,0,False,89,,0,sections_not_merged
422ee4b6-d413-5951-8f45-fcee295a8c70,2,0,2,1,1.0000,23,0,0,False,65,0,0,sections_not_merged
4244f363-da4c-58fe-9a4a-25c752b8433a,3,0,2,1,1.0000,20,0,0,True,104,0,0,sections_not_merged
426ada34-8620-5420-ac69-d04967602912,2,0,0,1,1.0000,21,0,0,False,159,0,0,
42984921-78cd-5fb3-b084-e1c64950fbf7,2,0,4,1,1.0000,19,0,0,False,53,0,0,sections_not_merged
42a2eabb-27dc-5402-abed-565734fac23d,2,0,4,2,0.5000,25,0,0,True,101,0,0,sections_not_merged
42ad7dfd-92b3-5daf-ab83-c955e3473473,4,0,12,1,1.0000,0,0,0,False,84,,,no_core_skills|sections_not_merged
42bcff57-4850-571a-b717-6cd43d1b3a45,4,0,1,2,0.7500,0,0,0,True,128,,,no_core_skills|sections_not_merged
42f4a5e9-5883-5a69-94a7-28956621d912,2,0,1,1,1.0000,0,0,0,False,57,,,no_core_skills|sections_not_merged
43415a52-185e-5f5b-a2dd-ad5ffde14d02,4,0,2,2,0.5000,21,0,0,True,102,0,0,sections_not_merged
435f56c1-4fed-5878-b3bd-5953fbd58618,2,0,1,1,1.0000,0,0,0,False,73,,,no_core_skills|sections_not_merged
4375faad-205e-58d6-9cdd-5c76586cabd1,4,0,1,2,0.7500,27,0,0,False,152,0,0,sections_not_merged
43b18b90-6e5f-5a19-a102-36297792f251,2,0,6,2,0.5000,26,0,0,False,164,0,1,sections_not_merged
43d0b844-90c0-56d8-86be-96e7dca602ee,3,0,2,2,0.6667,24,0,0,False,162,0,2,sections_not_merged
43d91895-963e-5d21-ab3d-abe668aacb94,2,0,12,1,1.0000,0,0,0,True,123,,,no_core_skills|sections_not_merged
43fadb00-e5c6-590c-b179-6feb5cd2268e,2,0,8,1,1.0000,0,0,0,False,268,,,no_core_skills|sections_not_merged
44048f4e-cdc7-5f2d-849e-262e2d83d93f,3,0,4,1,1.0000,0,0,0,False,95,,,no_core_skills|sections_not_merged
441ca56b-1e3a-5ab9-bac7-84aaebeaf8d2,10,0,7,3,0.4000,28,0,0,True,121,0,0,sections_not_merged
443f07df-4a94-5f1f-9474-eb1f32729832,2,0,12,1,1.0000,0,0,0,True,103,,,no_core_skills|sections_not_merged
449e498c-fcbb-5b69-bc46-0c5fe8f80f5b,3,0,3,1,1.0000,19,0,0,False,89,0,0,sections_not_merged
44cd0e48-b4d1-5b9f-bda1-eb88f50d5f4a,5,0,6,1,1.0000,20,0,0,False,72,0,0,sections_not_merged
45605b1a-3a77-5693-a420-c2a7ad20d862,2,0,6,1,1.0000,27,0,0,True,122,0,0,sections_not_merged
45c4bb83-f9a8-5404-9c39-7ee4c3e4b611,2,0,2,1,1.0000,22,0,0,True,101,0,1,sections_not_merged
45cf5f6b-47fa-50c8-a8c5-aa6545f6950b,3,0,1,2,0.6667,17,0,0,False,60,0,0,sections_not_merged
45e30107-53ff-577e-8298-dec5ae75f69f,4,0,2,2,0.7500,31,0,0,True,141,0,0,sections_not_merged
45f89aed-8bc9-5bcb-a644-95ae12450591,19,0,1,1,1.0000,0,0,0,False,96,,,no_core_skills|sections_not_merged
46249478-3a85-5f3f-8200-0c1aa9f72933,23,0,1,2,0.7826,0,0,0,True,128,,,no_core_skills|sections_not_merged
464b6b8a-af0b-5a59-933d-b9e564679d79,5,0,10,3,0.4000,22,0,0,True,123,0,0,sections_not_merged
46a1e343-88c3-5af7-bdae-85276e4774ad,2,0,11,1,1.0000,0,0,0,False,157,,,no_core_skills|sections_not_merged
46d6ac0e-2f10-5084-9f8f-e0b35b9d38db,2,0,6,1,1.0000,23,0,0,False,48,0,0,sections_not_merged
46ed25e4-b25c-5629-94cb-d370ce229cea,2,0,12,1,1.0000,0,0,0,True,124,,,no_core_skills|sections_not_merged
47037f09-3395-5265-a035-00b65ede7068,9,0,2,1,1.0000,0,0,0,True,100,,,no_core_skills|sections_not_merged
47344dfb-1482-5a2c-9cd8-21aab56fcedc,3,0,1,1,1.0000,24,0,0,False,50,0,0,sections_not_merged
47405c57-fc25-5e0b-9892-65fa71c3cca5,2,0,3,1,1.0000,0,0,0,False,73,,,no_core_skills|sections_not_merged
47d28bf3-2b30-5b98-8963-0e8432c65de8,3,0,1,2,0.6667,0,0,0,True,133,,,no_core_skills|sections_not_merged
47d2f550-8d1a-51f1-9868-d56c5a83cbfe,2,0,12,1,1.0000,0,0,0,True,144,,,no_core_skills|sections_not_merged
48170c7c-8614-5979-8d4b-270d6cb4f299,2,0,12,1,1.0000,0,0,0,True,116,,,no_core_skills|sections_not_merged
48511edc-fe7d-58e5-8913-2a51aca0e8dd,2,0,12,1,1.0000,0,0,0,True,131,,,no_core_skills|sections_not_merged
48606343-54de-517b-b57e-d5459c6b7b84,2,0,1,1,1.0000,0,0,0,True,102,,,no_core_skills|sections_not_merged
4866272c-3ec5-55fd-bd61-951953890dce,1,1,11,1,1.0000,0,0,0,True,140,,,no_core_skills|sections_not_merged|single_member
48b28fa3-21aa-5d11-93e3-5f74b8404e03,6,0,1,1,1.0000,0,0,0,True,143,,,no_core_skills|sections_not_merged
48f27bdf-da75-5999-988d-ecaf265d8b56,3,0,1,1,1.0000,0,0,0,False,68,,,no_core_skills|sections_not_merged
49071dc6-d3ee-599c-b04a-02375931a72c,2,0,12,1,1.0000,0,0,0,False,278,,,no_core_skills|sections_not_merged
491a7399-e241-5f7c-ba29-9316d0c7ae3d,2,0,20,2,0.5000,22,0,0,False,90,0,0,duties_over_max|sections_not_merged
491ce061-3532-5a94-b8e2-232e533a90f0,7,0,1,1,1.0000,0,0,0,True,125,,,no_core_skills|sections_not_merged
49412446-7965-51e3-88c3-76d9afe9e651,2,0,5,1,1.0000,0,0,0,False,179,,,no_core_skills|sections_not_merged
496c29de-4202-58d5-9911-5b685319cea9,2,0,11,1,1.0000,0,0,0,False,69,,,no_core_skills|sections_not_merged
49c5ff24-5524-5286-a9c7-c0f719726af7,2,0,1,1,1.0000,0,0,0,False,57,,,no_core_skills|sections_not_merged
49c9926c-6613-505e-a51a-417a19e50646,2,0,14,2,0.5000,24,0,0,False,91,1,1,duties_over_max|sections_not_merged
4a0b0953-5459-5129-b4fc-1e475bf8e47f,2,0,4,1,1.0000,0,0,0,False,187,,,no_core_skills|sections_not_merged
4a2981fa-007d-5557-9fda-31db5306a5c3,17,0,11,1,1.0000,24,0,0,False,45,0,0,sections_not_merged
4a81ddad-8184-529e-9f7a-135e9cc144cc,2,0,2,1,1.0000,26,0,0,True,149,0,2,sections_not_merged
4ac0afd1-b8b1-56a6-b2a7-b5126a2edda9,2,0,2,1,1.0000,0,0,0,False,152,,,no_core_skills|sections_not_merged
4b04175e-ecc9-5d01-8b8f-9a50eb247bad,2,0,9,1,1.0000,0,0,0,True,120,,,no_core_skills|sections_not_merged
4b21025f-56b8-5dfb-b94d-5244aef0a409,3,0,1,1,1.0000,25,0,0,False,75,0,0,sections_not_merged
4b3e0bbb-a195-5201-b7c6-63a75d07fd3f,2,0,6,1,1.0000,0,0,0,True,124,,,no_core_skills|sections_not_merged
4b6ebd94-3d1d-51dc-b233-9c1d07ba04f4,2,0,12,1,1.0000,0,0,0,True,102,,,no_core_skills|sections_not_merged
4b7d628f-7296-58ed-bc63-75d81b3200a3,2,0,15,2,0.5000,0,0,0,False,226,,,duties_over_max|no_core_skills|sections_not_merged
4bbd522a-63cc-5991-99e6-2eecd49a8a25,2,0,6,2,0.5000,22,0,0,False,60,0,0,sections_not_merged
4bcf7fb0-af57-5dd1-988f-7b1088f40f24,2,0,12,1,1.0000,0,0,0,False,195,,,no_core_skills|sections_not_merged
4bf34a65-042a-595f-9551-93269c72386f,2,0,3,1,1.0000,25,0,0,False,85,,,sections_not_merged
4c109e33-2fe2-570e-aa33-568b20c6f011,4,0,7,1,1.0000,0,0,0,False,249,,,no_core_skills|sections_not_merged
4c2c47c4-836c-507a-b92a-e535eb8c3793,7,0,13,2,0.5714,18,0,0,False,84,0,0,duties_over_max|sections_not_merged
4c3b5c87-5fd7-5acf-bcfe-35d3bc80b815,10,16,18,1,1.0000,0,0,0,False,186,,,duties_over_max|no_core_skills|sections_not_merged
4c3e39c0-beb3-5cdf-8888-ca056f650975,2,0,2,1,1.0000,27,0,0,False,180,0,0,sections_not_merged
4c424c1a-91a8-5c84-99b4-482903696338,18,0,2,3,0.7778,18,0,0,True,107,0,3,sections_not_merged
4c5e195f-ad86-563c-946a-67a855d74a9d,2,0,1,1,1.0000,0,0,0,False,251,,,no_core_skills|sections_not_merged
4d29d852-20b4-5aae-80b8-d8b33d737a54,10,0,1,4,0.5000,0,0,0,True,125,,,no_core_skills|sections_not_merged
4d306ad7-97cf-53b3-97c1-1b58c9056f2d,2,0,1,1,1.0000,0,0,0,False,87,,,no_core_skills|sections_not_merged
4d46ec51-45bd-5077-85f0-73f072154f11,2,0,12,1,1.0000,0,0,0,True,133,,,no_core_skills|sections_not_merged
4d4f5a1b-0e5e-5fa0-a5f4-846284dbd7e7,3,0,1,1,1.0000,24,0,0,False,78,0,0,sections_not_merged
4d6065e5-7256-57f9-bcc1-f6890f9b9c1d,2,0,4,1,1.0000,35,0,0,True,105,0,0,sections_not_merged
4d6a5b97-82d7-5d36-9607-97cc701fa095,2,0,6,1,1.0000,0,0,0,False,56,,,no_core_skills|sections_not_merged
4d7e661f-683e-56c4-b043-e0b18d5e2fd6,2,0,12,1,1.0000,0,0,0,True,136,,,no_core_skills|sections_not_merged
4d97587f-bd58-552f-a070-866e422a4d66,3,0,5,2,0.6667,23,0,0,False,46,0,0,sections_not_merged
4db4b5fd-4bb2-515a-98ab-b1b225c5fdce,2,0,9,1,1.0000,0,0,0,False,193,,,no_core_skills|sections_not_merged
4db62c0d-ef52-563e-b1d1-47cfc2458acb,2,0,0,1,1.0000,23,0,0,True,148,0,0,
4dbeca2e-ddd4-5db3-a95f-454016013e1a,2,0,2,1,1.0000,29,0,0,True,138,0,0,sections_not_merged
4de33583-8693-55bb-bca9-c5ebd5b3d1b2,3,0,1,1,1.0000,23,0,0,False,56,0,0,sections_not_merged
4debe996-4cc3-551e-9ec2-848025c8f620,2,0,7,1,1.0000,24,0,0,False,60,0,0,sections_not_merged
4e009bc6-743e-5a37-8fa9-9ead77b6e896,3,0,4,1,1.0000,0,0,0,False,72,,,no_core_skills|sections_not_merged
4e432d68-84cd-5137-a4fb-7cc4173fbd7a,2,0,5,2,0.5000,0,0,0,True,120,,,no_core_skills|sections_not_merged
4e6fd8fd-7f85-5c8e-9a44-d78cec1fd595,3,0,1,2,0.6667,0,0,0,False,177,,,no_core_skills|sections_not_merged
4e764f81-c48b-5f14-94cc-ab8bc4f3f56c,4,0,4,1,1.0000,23,0,0,False,62,0,0,sections_not_merged
4e968f41-c79f-564d-8851-cafa0a8b8768,2,0,4,1,1.0000,0,0,0,False,98,,,no_core_skills|sections_not_merged
4ecf0854-4854-5550-a572-1aec2b985d2f,15,0,7,4,0.4667,24,0,0,False,74,,,sections_not_merged
4f031480-3d3d-563b-a4bb-369798c6124d,18,0,13,9,0.2222,26,0,0,True,101,0,2,duties_over_max|sections_not_merged
4f087a4d-c2fc-54c6-af6f-35c7e717ae5a,3,0,7,2,0.6667,29,0,0,False,82,0,0,sections_not_merged
4f308efd-23e4-58c6-95d7-2e8cf36f57c7,2,0,2,2,0.5000,21,0,0,True,114,0,0,sections_not_merged
4f6ddaa6-e043-5437-9c4a-536668470a92,2,0,5,1,1.0000,20,0,0,False,176,,,sections_not_merged
4fd9d1d8-9bce-5e55-9569-1ca84e32acb2,2,0,1,2,0.5000,0,0,0,False,238,,,no_core_skills|sections_not_merged
50179811-0b33-552f-acb1-7b882a896b35,2,0,4,1,1.0000,29,0,0,False,189,0,0,sections_not_merged
5019ee62-c304-5abc-bd5f-2711ae7f1fa4,2,0,4,1,1.0000,0,0,0,True,111,,,no_core_skills|sections_not_merged
501de500-a7e7-5908-9035-b13fa35fa051,2,0,3,1,1.0000,0,0,0,True,115,,,no_core_skills|sections_not_merged
503830ba-ceca-5fb9-b724-52ddafe8d5b2,3,0,12,2,0.6667,0,0,0,False,75,,,no_core_skills|sections_not_merged
503e3b87-ad4d-532a-90e1-b81541f034c9,2,0,4,2,0.5000,24,0,0,True,136,0,0,sections_not_merged
504335cc-9292-56ba-9244-8bc80b14fbb0,2,0,10,1,1.0000,0,0,0,False,188,,,no_core_skills|sections_not_merged
5062bd61-81bd-5366-9a2d-b720915ec488,2,0,0,1,1.0000,22,0,0,True,120,,,
506abee6-d170-563c-8dc6-5127688e594e,6,0,6,4,0.3333,22,0,0,True,107,0,0,sections_not_merged
508a9773-5485-58e3-ba24-15d45c8b2dd5,2,0,12,1,1.0000,0,0,0,True,144,,,no_core_skills|sections_not_merged
50abfaa0-d165-52cf-90f2-6d46962a4803,4,0,9,2,0.7500,0,0,0,True,146,,,no_core_skills|sections_not_merged
50b08c7e-8ecf-5e2e-b554-8489e731b4f2,2,0,1,2,0.5000,0,0,0,True,103,,,no_core_skills|sections_not_merged
50b5e4aa-ef6d-515c-ad9e-e7adfb497e69,2,0,5,1,1.0000,21,0,0,True,134,0,0,sections_not_merged
50cdf137-4447-5956-a683-82b92b189f47,9,0,12,1,1.0000,0,0,0,False,180,,,no_core_skills|sections_not_merged
50dbfaaf-6040-5c1d-a344-adf2caa9c864,3,0,1,1,1.0000,23,0,0,False,87,1,1,sections_not_merged
50f7ab8b-d377-53f7-89f2-1ce0d33870b0,5,0,2,1,1.0000,18,0,0,True,118,0,0,sections_not_merged
5101afb1-ff3c-5323-8d11-da34fa279b86,6,0,10,2,0.8333,20,0,0,True,122,0,0,sections_not_merged
510440f5-6883-5b72-a294-9a602a96ebd9,2,0,4,1,1.0000,0,0,0,True,122,,,no_core_skills|sections_not_merged
510adfb6-17cb-530c-8c05-6b02be09661a,2,0,13,1,1.0000,25,0,0,True,133,0,0,duties_over_max|sections_not_merged
51107a77-1322-5067-9a96-339929e79163,3,0,3,2,0.6667,25,0,0,True,124,0,0,sections_not_merged
516c99c6-319d-5ca1-9479-a4b0be846e92,2,0,1,1,1.0000,0,0,0,True,112,,,no_core_skills|sections_not_merged
51ed5496-f560-5464-b3bc-08e910d324c0,4,0,10,1,1.0000,0,0,0,False,62,,,no_core_skills|sections_not_merged
51f63317-e019-5e3d-bd3c-11d63c8a27af,2,0,1,1,1.0000,32,0,0,False,26,,,sections_not_merged
52408ba2-e119-5d3e-806b-e5dcbdb3fb5a,2,0,4,1,1.0000,31,0,0,False,98,0,0,sections_not_merged
527f8b5e-2132-5ee6-9f3b-f6fe521caf41,2,0,1,1,1.0000,24,0,0,False,81,0,0,sections_not_merged
52816e0b-ecfb-5966-912a-6c243a2ba184,3,0,2,2,0.6667,24,0,0,False,63,0,0,sections_not_merged
5291de89-d2f3-5058-9463-2efaefe086ae,2,0,8,1,1.0000,0,0,0,False,203,,,no_core_skills|sections_not_merged
529b7c39-f15c-54da-a55f-8f75f3672a07,2,0,12,1,1.0000,0,0,0,False,86,,,no_core_skills|sections_not_merged
52c80ee8-90d9-5269-a858-6578ec4a3af7,2,0,5,1,1.0000,27,0,0,False,52,,,sections_not_merged
52cad525-efcd-5410-be30-7e95fe42d1cc,4,0,2,2,0.5000,34,0,0,True,103,,,sections_not_merged
52d73175-54b1-578a-8359-4ce6f6de2995,2,0,9,1,1.0000,26,0,0,False,58,,,sections_not_merged
52faa8d2-42dc-5d0d-94d2-a2f21c4ee798,2,0,12,1,1.0000,0,0,0,True,111,,,no_core_skills|sections_not_merged
530eafbe-b754-5436-83e8-95f2ae14b9fc,2,0,11,1,1.0000,25,0,0,True,115,0,0,sections_not_merged
5313424e-197c-53b6-82ad-46cad0a745f3,3,0,2,2,0.6667,26,0,0,False,83,0,4,sections_not_merged
533a0ce8-7629-52f8-bb73-bfa673ad07ab,2,0,6,1,1.0000,23,0,0,False,151,0,0,sections_not_merged
535f02ce-2a29-5609-b2a2-d55dc690f8f9,8,0,2,3,0.5000,20,0,0,True,116,0,0,sections_not_merged
5394e824-2684-5964-b612-e24e83bd7a43,5,0,4,1,1.0000,0,0,0,False,235,,,no_core_skills|sections_not_merged
53b4131f-10c7-5ee7-948c-9a32534d9132,2,0,3,1,1.0000,24,0,0,True,100,0,0,sections_not_merged
53d0cea8-6651-54d0-b900-a29e2b88f25a,4,0,12,1,1.0000,0,0,0,True,101,,,no_core_skills|sections_not_merged
53d7aa30-8cd4-5ca3-af27-bdf92936dfe8,4,0,1,1,1.0000,0,0,0,False,96,,,no_core_skills|sections_not_merged
5420c9ef-8c4c-579e-894d-6aa656734215,2,0,5,1,1.0000,0,0,0,True,142,,,no_core_skills|sections_not_merged
54353efa-8ed6-5d8b-ad51-089a96cbd339,2,0,1,1,1.0000,22,0,0,True,104,0,0,sections_not_merged
549bb2d5-55f4-54ac-a756-7d387e420c26,2,0,8,1,1.0000,25,0,0,True,149,0,3,sections_not_merged
54b7129c-e8f3-5467-b5d9-76e7bdeb8e00,2,0,7,2,0.5000,23,0,0,True,121,0,1,sections_not_merged
54b82af0-94f7-5ec7-a558-96fef1af357c,2,0,1,1,1.0000,0,0,0,True,109,,,no_core_skills|sections_not_merged
54c511c5-42f8-5a5c-9ea1-8a7673e9c212,14,0,5,1,1.0000,0,0,0,False,65,,,no_core_skills|sections_not_merged
55484112-dfc0-51ef-bcf8-b24f9511f3b8,3,0,7,2,0.6667,116,0,0,False,49,0,,sections_not_merged
5561cd82-dfe0-537f-a8c8-4eb851ca9145,2,0,12,1,1.0000,0,0,0,False,192,,,no_core_skills|sections_not_merged
5584d89a-07e7-5f61-ba26-8f2a22000848,2,0,1,1,1.0000,0,0,0,False,274,,,no_core_skills|sections_not_merged
5589c128-92ea-5893-81f5-e50feb48641a,3,0,12,1,1.0000,0,0,0,False,159,,,no_core_skills|sections_not_merged
55d0f89b-b460-5d27-ae88-5bb1b02695e3,2,0,7,2,0.5000,31,0,0,True,117,0,0,sections_not_merged
55d2149c-05db-50f6-9671-5ef2f24f0c32,13,0,12,2,0.9231,28,0,0,True,125,0,3,sections_not_merged
55e38fcd-4465-5036-b7bb-a21fdebe1225,2,0,1,1,1.0000,0,0,0,False,212,,,no_core_skills|sections_not_merged
5612601f-0718-5d53-8fc7-4ff79f2d1efe,2,0,5,2,0.5000,24,0,0,True,100,0,3,sections_not_merged
5652f5f4-d905-51d9-a36e-9fd8b26d11e8,2,0,3,1,1.0000,23,0,2,False,51,0,,sections_not_merged
56afc432-d60a-55e3-87d7-d99b8c9f1174,5,0,11,2,0.8000,0,0,0,True,132,,,no_core_skills|sections_not_merged
56c29b5b-3087-55d8-bdbe-6eaabe05b3f7,3,0,13,1,1.0000,0,0,0,False,236,,,duties_over_max|no_core_skills|sections_not_merged
56cf31d5-0b54-5fc6-bdc7-f21e3317a03c,2,0,1,1,1.0000,0,0,0,True,113,,,no_core_skills|sections_not_merged
56e11277-d363-5c21-9c1d-0bdce192a548,2,0,6,2,0.5000,30,0,0,True,102,1,3,sections_not_merged
57096b27-0bd4-506f-a127-26e976681f38,2,0,3,1,1.0000,29,0,0,False,22,,,
5756955f-c181-567f-92d0-2536493ce288,2,0,1,1,1.0000,27,0,0,True,115,0,0,sections_not_merged
578dfa7f-870f-5912-84a1-dd6d4f6b8596,2,0,6,1,1.0000,27,0,0,False,78,0,0,sections_not_merged
579c53b1-84bb-54ad-95a8-2164a9b88ac4,3,0,5,1,1.0000,32,0,0,True,148,0,0,sections_not_merged
57bceb6d-3e52-5889-8f66-8dfe1cc73a8d,2,0,12,1,1.0000,0,0,0,False,229,,,no_core_skills|sections_not_merged
57e96431-a493-5999-8ea4-50d5184467a3,2,0,7,1,1.0000,27,0,0,True,103,,,sections_not_merged
580f334f-aa43-566e-a0a3-d82e8e874f37,2,0,1,1,1.0000,24,0,0,False,84,0,0,sections_not_merged
5813511e-2832-5b78-a107-35b77e1da617,2,0,1,2,0.5000,0,0,0,False,92,,,no_core_skills|sections_not_merged
58240502-4b24-5228-b03a-71bcb8391187,30,0,6,2,0.8000,27,0,0,False,43,1,1,sections_not_merged
583a832d-a3fe-58bd-84d3-d49b07fdfa1f,2,0,1,1,1.0000,0,0,0,False,61,,,no_core_skills|sections_not_merged
586a7048-f7f3-5360-bf0e-d1e3555619bc,2,0,6,1,1.0000,0,0,0,False,236,,,no_core_skills|sections_not_merged
589593ee-6f5a-5c99-bab9-849037b4b441,3,0,17,1,1.0000,25,0,0,False,204,0,0,duties_over_max|sections_not_merged
58a9b003-226c-5a95-b127-788305023d4f,2,0,1,1,1.0000,0,0,0,False,252,,,no_core_skills|sections_not_merged
58bffe5d-4ec4-53c4-8728-d5d54fdf0a5d,5,3,11,2,0.6000,23,0,0,False,45,0,0,sections_not_merged
58dcde7d-a116-5e6a-93fb-98fb5652c247,2,0,1,1,1.0000,0,0,0,True,103,,,no_core_skills|sections_not_merged
58e7c14c-a934-5d96-96fe-9d4a4682e185,24,0,6,1,1.0000,0,0,0,False,71,,,no_core_skills|sections_not_merged
58eb8c61-ff45-5075-bc33-f4558b770955,3,0,1,1,1.0000,0,0,0,True,138,,,no_core_skills|sections_not_merged
58eef122-936c-5721-b39b-279d87c1f7be,37,0,8,3,0.8919,21,0,0,True,115,0,0,sections_not_merged
591a7805-a02e-5450-9963-1c80bc32e541,2,0,6,1,1.0000,20,0,0,True,135,0,0,sections_not_merged
59487491-2f0d-54fd-b507-c59768d517bf,6,0,1,1,1.0000,0,0,0,False,52,,,no_core_skills|sections_not_merged
594c7663-c7a5-5d28-8ff9-d92b61d4e2d6,4,0,16,1,1.0000,23,0,0,True,125,0,0,duties_over_max|sections_not_merged
594ce92e-33cf-5f9e-873b-722395055b72,3,0,1,1,1.0000,25,0,0,True,114,0,0,sections_not_merged
595be59e-20a0-5e7f-ab0c-913c9940fea4,3,0,2,1,1.0000,21,0,0,True,113,0,0,sections_not_merged
598d70b2-4ded-575d-8b07-4a60446edcca,3,0,1,1,1.0000,0,0,0,True,127,,,no_core_skills|sections_not_merged
5995e90d-23f0-5a2a-aa1a-06bf99ed4e74,3,0,4,1,1.0000,0,0,0,True,125,,,no_core_skills|sections_not_merged
59bd2afc-11a5-5993-9689-6d7a369dbd33,3,0,12,1,1.0000,0,0,0,False,166,,,no_core_skills|sections_not_merged
